,Vaccinated Democrats,Vaccinated Republicans,Unvaccinated Democrats,Unvaccinated Republicans
"Baker, Florida",0.07370051535069949,0.3582994846493006,0.07574948464930054,0.4922505153506993
"Bay, Florida",0.24258165155649183,0.3534183484435081,0.04026834844350814,0.36373165155649184
"Bradford, Florida",0.14466669656932352,0.34033330343067636,0.09253330343067649,0.42246669656932356
"Brevard, Florida",0.3843692147508263,0.32563078524917355,0.033630785249173734,0.2563692147508264
"Broward, Florida",0.6056978496074676,0.18730215039253229,0.04300215039253241,0.16399784960746766
"Calhoun, Florida",0.0882587427735329,0.3147412572264672,0.10079125722646709,0.4962087427735329
"Charlotte, Florida",0.33186016851365563,0.3691398314863443,0.03528983148634435,0.2637101685136557
"Citrus, Florida",0.24815421351492406,0.37484578648507594,0.04699578648507596,0.33000421351492404
"Clay, Florida",0.243544389206171,0.33545561079382896,0.07130561079382897,0.3496943892061711
"Collier, Florida",0.40616961042732,0.36983038957267994,-0.029369610427319948,0.25336961042732004
"Columbia, Florida",0.1729405892729759,0.3170594107270241,0.10160941072702406,0.40839058927297595
"DeSoto, Florida",0.23516886420845987,0.2758311357915401,0.10493113579154013,0.3840688642084598
"Dixie, Florida",0.06454720094799998,0.3304527990520001,0.105452799052,0.499547200948
"Duval, Florida",0.46078106474280367,0.2432189352571965,0.05826893525719634,0.23773106474280348
"Escambia, Florida",0.35736442854702477,0.2726355714529753,0.06728557145297526,0.30271442854702474
"Flagler, Florida",0.3490349843412638,0.3479650156587363,0.04741501565873618,0.25558498434126375
"Franklin, Florida",0.2178518254160881,0.3191481745839119,0.09589817458391187,0.3671018254160881
"Gadsden, Florida",0.5438092448353767,0.1181907551646233,0.13899075516462323,0.19900924483537674
"Gilchrist, Florida",0.06828416818380362,0.3527158318161965,0.1124658318161964,0.46653416818380355
"Glades, Florida",0.11341952897310253,0.2445804710268974,0.15623047102689747,0.48576952897310266
"Gulf, Florida",0.20763877879679205,0.38436122120320804,0.039811221203207944,0.368188778796792
"Hamilton, Florida",0.19917743128240112,0.2098225687175989,0.14222256871759892,0.44877743128240105
"Hardee, Florida",0.16201178163588048,0.34898821836411953,0.11308821836411953,0.37591178163588046
"Hendry, Florida",0.2899770547926426,0.2950229452073574,0.09512294520735742,0.3198770547926426
"Hernando, Florida",0.2738219178557396,0.34017808214426043,0.07547808214426042,0.3105219178557396
"Highlands, Florida",0.2573607345700264,0.32663926542997357,0.07098926542997364,0.3450107345700264
"Hillsborough, Florida",0.470339294308424,0.22866070569157604,0.06396070569157597,0.23703929430842396
"Holmes, Florida",-0.008497357589006438,0.3524973575890064,0.11434735758900644,0.5416526424109936
"Indian River, Florida",0.3866441665649414,0.3493558334350586,0.005805833435058583,0.25819416656494143
"Jackson, Florida",0.2011712528556585,0.2978287471443415,0.10462874714434145,0.39637125285565855
"Jefferson, Florida",0.369925650280714,0.297074349719286,0.09572434971928595,0.237275650280714
"Lafayette, Florida",0.07614207659065725,0.38185792340934277,0.06640792340934276,0.4755920765906573
"Lake, Florida",0.37502992697954174,0.36097007302045825,0.024770073020458236,0.23922992697954182
"Lee, Florida",0.3633149493053556,0.3226850506946444,0.040985050694644476,0.2730149493053556
"Leon, Florida",0.503513868239522,0.11248613176047806,0.13738613176047798,0.24661386823952192
"Levy, Florida",0.17807988365292549,0.36192011634707455,0.09452011634707451,0.3654798836529255
"Liberty, Florida",0.05799610487967727,0.3320038951203227,0.14020389512032272,0.4697961048796774
"Madison, Florida",0.27993769117891787,0.23806230882108215,0.12271230882108213,0.3592876911789179
"Manatee, Florida",0.3668783933877945,0.3171216066122055,0.05307160661220546,0.26292839338779445
"Marion, Florida",0.3137746708363295,0.32422532916367053,0.05687532916367055,0.30512467083632944
"Martin, Florida",0.3592540463835001,0.34074595361649984,0.01809595361649992,0.2819040463835001
"Miami-Dade, Florida",0.6249345556616783,0.3210654443383217,-0.08828455566167831,0.14228455566167836
"Monroe, Florida",0.48008210778683424,0.3699178922131658,-0.019682107786834227,0.1696821077868343
"Nassau, Florida",0.23969672600477931,0.4163032739952206,0.03115327399522072,0.31284672600477936
"Okaloosa, Florida",0.3139909225463867,0.3760090774536132,-0.009040922546386707,0.3190409225463867
"Okeechobee, Florida",0.20030498269200325,0.3396950173079968,0.07819501730799676,0.38180498269200325
"Orange, Florida",0.5567611639946699,0.21423883600533006,0.058488836005330114,0.17051116399466998
"Osceola, Florida",0.5321935027956962,0.29080649720430374,0.036706497204303745,0.1402935027956963
"Palm Beach, Florida",0.517163565003872,0.21683643499612815,0.04663643499612802,0.21936356500387189
"Pasco, Florida",0.33101641156375405,0.32498358843624586,0.06893358843624597,0.2750664115637541
"Pinellas, Florida",0.44116835572123525,0.2638316442787647,0.05993164427876474,0.2350683557212353
"Polk, Florida",0.3501369498074055,0.29986305019259457,0.07786305019259453,0.2721369498074055
"Putnam, Florida",0.18465970201790333,0.29934029798209666,0.10959029798209668,0.40640970201790333
"St. Johns, Florida",0.3870415952205657,0.38895840477943416,-0.020041595220565755,0.24404159522056584
"St. Lucie, Florida",0.4015120794981718,0.24948792050182816,0.09068792050182826,0.25831207949817186
"Santa Rosa, Florida",0.22167296946346765,0.36032703053653237,0.04617703053653238,0.37182296946346755
"Sarasota, Florida",0.40822403035759924,0.34777596964240076,0.03967596964240076,0.20432403035759927
"Seminole, Florida",0.44005772735625515,0.23994227264374496,0.07384227264374493,0.24615772735625502
"Sumter, Florida",0.3644384333595634,0.4685615666404367,-0.044838433359563334,0.21183843335956337
"Suwannee, Florida",0.10482458331882955,0.34117541668117046,0.11232541668117046,0.4416745833188296
"Taylor, Florida",0.13079342290461066,0.33320657709538937,0.10035657709538938,0.43564342290461067
"Union, Florida",0.09482930420935151,0.3181706957906485,0.07887069579064851,0.5081293042093515
"Volusia, Florida",0.3636501484751702,0.2983498515248299,0.06614985152482987,0.27185014847517014
"Wakulla, Florida",0.19361820629537108,0.31838179370462893,0.10248179370462895,0.38551820629537104
"Walton, Florida",0.19228577272295955,0.3677142272770405,0.04961422727704046,0.3903857727229595
"Washington, Florida",0.0717382064789534,0.30926179352104666,0.12311179352104662,0.4958882064789534
"Appling, Georgia",0.12702606278657913,0.3667559806704521,0.08772393721342087,0.4184940193295479
"Atkinson, Georgia",0.18144810415804385,0.35399698995053774,0.08480189584195613,0.3797530100494623
"Bacon, Georgia",0.08721087554395196,0.4123649480015039,0.04938912445604804,0.45103505199849603
"Baker, Georgia",0.27772334560751916,0.23110571160912513,0.14352665439248086,0.34764428839087486
"Baldwin, Georgia",0.4097942644059658,0.1861009663641453,0.09670573559403417,0.30739903363585475
"Banks, Georgia",0.053865612867474544,0.4284792231291532,0.05623438713252543,0.46142077687084676
"Barrow, Georgia",0.20223533075153827,0.33094448883235456,0.08221466924846171,0.38460551116764546
"Bartow, Georgia",0.16927496097385886,0.35323491193950174,0.07727503902614115,0.4002150880604982
"Ben Hill, Georgia",0.25804442275762557,0.26535260568857194,0.11110557724237441,0.3654973943114281
"Berrien, Georgia",0.1154018828779459,0.3865093996614217,0.052048117122054094,0.44604060033857823
"Bibb, Georgia",0.4991527247846126,0.12260180230736734,0.11999727521538733,0.2582481976926327
"Bleckley, Georgia",0.17571456311643124,0.3632823717743159,0.06003543688356877,0.40096762822568416
"Brantley, Georgia",0.051005605778098095,0.427696820178628,0.04294439422190188,0.47835317982137204
"Brooks, Georgia",0.27480733679831026,0.2462312550634146,0.1216426632016897,0.35731874493658544
"Bryan, Georgia",0.2470554315209389,0.32877550491094587,0.0771445684790611,0.3470244950890541
"Bulloch, Georgia",0.29233446558117865,0.26341751376986505,0.08901553441882132,0.355232486230135
"Burke, Georgia",0.35173149201273923,0.1996972432434559,0.13926850798726081,0.3093027567565441
"Butts, Georgia",0.187482190489769,0.3140976902246475,0.09451780951023103,0.40390230977535246
"Calhoun, Georgia",0.4012596039503813,0.11399966194927691,0.17609039604961874,0.30865033805072306
"Camden, Georgia",0.2579970609635115,0.29356596355736253,0.08830293903648852,0.3601340364426374
"Candler, Georgia",0.20849031178355215,0.31426608594059946,0.08115968821644781,0.3960839140594006
"Carroll, Georgia",0.21251035826802256,0.3136466632544994,0.09253964173197744,0.38130333674550054
"Catoosa, Georgia",0.15858637762069705,0.39007753658294675,0.061663622379302965,0.3896724634170532
"Charlton, Georgia",0.2045456990510225,0.3233725801199675,0.04215430094897747,0.4299274198800326
"Chatham, Georgia",0.49395707808434963,0.15511598624289036,0.09979292191565037,0.25113401375710964
"Chattahoochee, Georgia",0.357925027680397,0.23544469468593598,0.07472497231960296,0.33190530531406404
"Chattooga, Georgia",0.11748926875889303,0.37222141983211043,0.07356073124110697,0.4367285801678896
"Cherokee, Georgia",0.2597408542513847,0.3780784359097481,0.04410914574861528,0.31807156409025195
"Clarke, Georgia",0.6244404557019472,0.10941383812129496,0.0859595442980528,0.180186161878705
"Clay, Georgia",0.37404366622567176,0.12612662424445154,0.17960633377432822,0.3202233757555485
"Clayton, Georgia",0.7360347172707318,0.02419141321480278,0.11851528272926803,0.1212585867851973
"Clinch, Georgia",0.19419921751618385,0.3247760999619961,0.06790078248381615,0.4131239000380039
"Cobb, Georgia",0.5045369564041495,0.1972251237884164,0.06711304359585046,0.23112487621158362
"Coffee, Georgia",0.2157542725533247,0.3197357634574175,0.08484572744667529,0.3796642365425825
"Colquitt, Georgia",0.18089522137343883,0.33765445933640004,0.08330477862656116,0.3981455406636
"Columbia, Georgia",0.3008170704334974,0.3161939998179674,0.07023292956650257,0.3127560001820326
"Cook, Georgia",0.20445669709444048,0.3111061352610588,0.09364330290555956,0.3907938647389412
"Coweta, Georgia",0.250505668053031,0.3245020090252161,0.07179433194696905,0.3531979909747839
"Crawford, Georgia",0.1795930813848972,0.32178587207198145,0.08990691861510275,0.4087141279280186
"Crisp, Georgia",0.2923522882848978,0.24728348918855192,0.08294771171510218,0.3774165108114481
"Dade, Georgia",0.10804860782027242,0.37668741751313206,0.06875139217972759,0.44651258248686787
"Dawson, Georgia",0.12571702390760187,0.44729967922121283,0.03498297609239816,0.3920003207787871
"Decatur, Georgia",0.3022216103196144,0.23931585334539413,0.1129283896803856,0.34553414665460586
"DeKalb, Georgia",0.7514824482679368,0.04724124939441682,0.08536755173206328,0.1159087506055832
"Dodge, Georgia",0.17668069583475587,0.3269960166782141,0.09591930416524412,0.40040398332178595
"Dooly, Georgia",0.37489825716018677,0.1886174059867859,0.09490174283981323,0.3415825940132141
"Dougherty, Georgia",0.5574819082736969,0.06699321322441099,0.14266809172630313,0.23285678677558896
"Douglas, Georgia",0.46325086480677125,0.13162053698003295,0.1623491351932287,0.2427794630199671
"Early, Georgia",0.3218419161707163,0.19188288775384427,0.1530580838292837,0.33321711224615574
"Echols, Georgia",0.09068892141878604,0.40738024571835996,0.03146107858121394,0.47046975428164006
"Effingham, Georgia",0.16380967903137206,0.3543045897483825,0.08844032096862792,0.39344541025161744
"Elbert, Georgia",0.2162097716331482,0.30074357748031616,0.10129022836685181,0.38175642251968384
"Emanuel, Georgia",0.22838781129121782,0.2968390201449394,0.07871218870878222,0.39606097985506056
"Evans, Georgia",0.25569492350816725,0.2955645941615105,0.060155076491832715,0.38858540583848955
"Fannin, Georgia",0.0985725682616234,0.40922479215860363,0.07822743173837661,0.4139752078413963
"Fayette, Georgia",0.3809106685146689,0.26722457633167507,0.08508933148533104,0.26677542366832496
"Floyd, Georgia",0.20279120200276374,0.32435543543696405,0.09175879799723624,0.381094564563036
"Forsyth, Georgia",0.32904661367982624,0.3966296248570085,0.005003386320173761,0.26932037514299156
"Franklin, Georgia",0.08326759730279448,0.40091616119444373,0.06948240269720551,0.4463338388055563
"Fulton, Georgia",0.6729131695240735,0.10177626643478871,0.059036830475926394,0.1662737335652113
"Gilmer, Georgia",0.12448498266637326,0.3973224495083094,0.05791501733362675,0.42027755049169063
"Glascock, Georgia",0.05433659689426423,0.4287162230730057,0.04726340310573579,0.4696837769269943
"Glynn, Georgia",0.341051793935895,0.2766678563326597,0.04304820606410503,0.3392321436673403
"Gordon, Georgia",0.11872093565762043,0.38207228295505047,0.06877906434237957,0.43042771704494953
"Grady, Georgia",0.23733428449928762,0.29010840921103953,0.10316571550071241,0.36939159078896044
"Greene, Georgia",0.29626808660626414,0.28277905685305593,0.07128191339373587,0.349670943146944
"Gwinnett, Georgia",0.5046229625731706,0.16791269530951974,0.08667703742682936,0.2407873046904802
"Habersham, Georgia",0.11919564582407473,0.3892516436427832,0.060804354175925265,0.43074835635721687
"Hall, Georgia",0.21739580931663516,0.334674569940567,0.06640419068336485,0.38152543005943296
"Hancock, Georgia",0.5745413103580475,0.058946867895126376,0.14480868964195248,0.2217031321048737
"Haralson, Georgia",0.07758403536975383,0.41742628100216383,0.05251596463024616,0.4524737189978361
"Harris, Georgia",0.19884678847640752,0.3666701006188988,0.07950321152359247,0.35497989938110114
"Hart, Georgia",0.1615924201965332,0.3473649658203125,0.09060757980346679,0.4004350341796875
"Heard, Georgia",0.08302809916436671,0.39702338851988317,0.07447190083563326,0.44547661148011686
"Henry, Georgia",0.4650098139822483,0.14749276093840602,0.13734018601775166,0.25015723906159404
"Houston, Georgia",0.3452271901249886,0.2409912861704826,0.09262280987501144,0.32115871382951733
"Irwin, Georgia",0.1759128495067358,0.3346905783802271,0.0690371504932642,0.4203594216197729
"Jackson, Georgia",0.14710773982405662,0.3841598435461522,0.06274226017594337,0.4059901564538479
"Jasper, Georgia",0.15037412175238135,0.3437476085752249,0.08402587824761866,0.42185239142477515
"Jeff Davis, Georgia",0.1185916976183653,0.3888925596028566,0.06365830238163472,0.42885744039714335
"Jefferson, Georgia",0.36822835737764836,0.1572347468703985,0.16587164262235166,0.30866525312960147
"Jenkins, Georgia",0.2471211118161678,0.25855938964486125,0.12332888818383218,0.3709906103551388
"Johnson, Georgia",0.20997292028963566,0.2981554843276739,0.09147707971036434,0.4003945156723261
"Jones, Georgia",0.22413762756884098,0.30384496501386166,0.10651237243115902,0.36550503498613834
"Lamar, Georgia",0.18897001626789567,0.3143443596094847,0.10592998373210431,0.39075564039051536
"Lanier, Georgia",0.19542098886370657,0.31718509548306467,0.09627901113629339,0.39111490451693537
"Laurens, Georgia",0.2591485914081335,0.2735255423694849,0.0996514085918665,0.3676744576305151
"Lee, Georgia",0.20016299305558205,0.3371126789033413,0.07698700694441796,0.3857373210966587
"Liberty, Georgia",0.47886208367347716,0.13548948693275453,0.1413879163265228,0.2442605130672455
"Lincoln, Georgia",0.20264326450824738,0.30065114381313324,0.10980673549175263,0.38689885618686676
"Long, Georgia",0.24217865123152732,0.2730100427687168,0.12592134876847266,0.3588899572312832
"Lowndes, Georgia",0.33839039522111414,0.23070164007246496,0.10150960477888586,0.3293983599275351
"Lumpkin, Georgia",0.18513565668761733,0.3647847234278917,0.023964343312382688,0.42611527657210824
"McDuffie, Georgia",0.26882386181652546,0.24330741192996502,0.13547613818347454,0.352392588070035
"McIntosh, Georgia",0.2947942417830229,0.2576349574357271,0.10035575821697712,0.3472150425642729
